sender,receiver,timestamp,amount,country,high_amount_anomaly,frequent_anomaly,odd_time_anomaly,country_weighted_anomaly,final_anomaly
2481,7724,2025-03-29 09:47:11.761245,839350,US,True,False,False,False,0
2482,2052,2025-03-28 19:10:11.761245,85890,IN,False,False,False,False,0
2483,3925,2025-03-29 13:37:11.761245,404042,KY,False,False,False,False,1
2484,7619,2025-03-29 14:56:11.761245,747343,AE,True,False,False,False,0
2486,6246,2025-03-28 18:27:11.761245,346508,IN,False,False,False,False,0
2487,6380,2025-03-28 20:40:11.761245,919692,UK,True,False,False,False,0
2489,4460,2025-03-28 21:49:11.761245,844418,US,True,False,False,False,0
2489,2542,2025-03-28 23:06:11.761245,718500,IN,True,False,False,False,0
2490,5561,2025-03-29 03:08:11.761245,861254,KY,True,False,True,False,1
2491,4476,2025-03-28 19:50:11.761245,533972,SG,True,False,False,False,0
2491,6916,2025-03-28 22:58:11.761245,12706,SG,False,False,False,False,0
2491,2027,2025-03-29 05:36:11.761245,985793,UK,True,False,True,True,0
2491,7731,2025-03-29 10:35:11.761245,869975,SG,True,False,False,False,0
2492,3451,2025-03-29 13:48:11.761245,96007,KY,False,False,False,False,0
2494,3703,2025-03-28 23:48:11.761245,40784,AE,False,False,False,False,0
2494,4059,2025-03-29 04:22:11.761245,955753,UK,True,False,True,False,0
2494,2226,2025-03-29 12:52:11.761245,610766,US,True,False,False,False,0
2498,1514,2025-03-29 04:02:11.761245,158624,UK,False,False,True,False,0
2498,7192,2025-03-29 15:51:11.761245,504094,SG,True,False,False,False,0
2500,7607,2025-03-29 13:49:11.761245,92489,UK,False,False,False,False,1
2501,6047,2025-03-29 01:16:11.761245,663729,KY,True,False,True,False,0
2502,1503,2025-03-29 09:23:11.761245,129151,US,False,False,False,False,0
2504,7895,2025-03-29 01:50:11.761245,274913,SG,False,False,True,False,0
2504,2729,2025-03-29 15:59:11.761245,952230,UK,True,False,False,False,0
2505,7958,2025-03-28 19:04:11.761245,502482,UK,True,False,False,False,0
2505,1066,2025-03-29 03:13:11.761245,856026,KY,True,False,True,False,0
2505,4999,2025-03-29 03:57:11.761245,661194,KY,True,False,True,False,1
2505,4605,2025-03-29 15:04:11.761245,654097,SG,True,False,False,False,0
2508,7654,2025-03-28 23:34:11.761245,729857,SG,True,False,False,True,1
2508,7770,2025-03-29 06:12:11.761245,569550,IN,True,False,False,False,0
2508,6361,2025-03-29 14:23:11.761245,458337,SG,False,False,False,False,0
2509,6083,2025-03-29 08:02:11.761245,965719,US,True,False,False,False,1
2509,5930,2025-03-29 09:18:11.761245,427468,US,False,False,False,False,0
2510,4306,2025-03-28 16:48:11.761245,347617,KY,False,False,False,False,1
2510,1830,2025-03-28 18:38:11.761245,313943,US,False,False,False,False,1
2511,6541,2025-03-28 20:16:11.761245,73355,US,False,False,False,False,0
2512,5172,2025-03-29 01:24:11.761245,443698,KY,False,False,True,False,1
2513,7816,2025-03-29 01:46:11.761245,645812,IN,True,False,True,False,0
2513,5690,2025-03-29 02:03:11.761245,637279,AE,True,False,True,False,0
2516,3695,2025-03-29 00:41:11.761245,28298,UK,False,False,True,False,1
2516,2723,2025-03-29 08:32:11.761245,162077,AE,False,False,False,False,0
2516,1501,2025-03-29 08:52:11.761245,262232,US,False,False,False,False,0
2519,6291,2025-03-28 18:16:11.761245,593634,US,True,False,False,False,0
2520,2247,2025-03-29 07:58:11.761245,650941,AE,True,False,False,False,0
2522,5735,2025-03-28 18:26:11.761245,711161,UK,True,False,False,False,0
2522,3317,2025-03-29 06:44:11.761245,708245,UK,True,False,False,False,0
2522,7591,2025-03-29 12:06:11.761245,942671,UK,True,False,False,False,0
2524,5644,2025-03-29 10:50:11.761245,391504,KY,False,False,False,False,0
2525,2248,2025-03-29 00:45:11.761245,543610,IN,True,False,True,False,0
2525,4463,2025-03-29 11:28:11.761245,914660,SG,True,False,False,False,0
2526,8566,2025-03-29 03:36:11.761245,111923,SG,False,False,True,False,0
2527,8858,2025-03-28 18:24:11.761245,116739,KY,False,False,False,False,0
2527,1783,2025-03-29 12:54:11.761245,350794,UK,False,False,False,False,1
2529,2657,2025-03-29 09:36:11.761245,322795,KY,False,False,False,False,0
2530,6570,2025-03-28 22:41:11.761245,414944,AE,False,False,False,False,0
2531,1397,2025-03-28 23:38:11.761245,337833,IN,False,False,False,False,0
2532,7893,2025-03-28 17:03:11.761245,588426,AE,True,False,False,False,0
2534,7315,2025-03-29 08:16:11.761245,202726,IN,False,False,False,False,0
2534,4793,2025-03-29 15:06:11.761245,236939,UK,False,False,False,False,0
2536,8418,2025-03-29 11:10:11.761245,53059,UK,False,False,False,False,0
2537,2550,2025-03-28 18:00:11.761245,951579,AE,True,False,False,False,0
2537,2688,2025-03-29 02:11:11.761245,675658,SG,True,False,True,False,0
2538,7732,2025-03-29 07:27:11.761245,825788,UK,True,False,False,False,0
2539,7822,2025-03-29 00:28:11.761245,482442,AE,False,False,True,False,0
2539,1957,2025-03-29 04:57:11.761245,116176,AE,False,False,True,False,0
2539,1257,2025-03-29 09:04:11.761245,99585,AE,False,False,False,False,0
2540,7696,2025-03-29 01:38:11.761245,571389,UK,True,False,True,False,0
2540,8133,2025-03-29 15:35:11.761245,270171,KY,False,False,False,False,1
2541,4641,2025-03-29 14:11:11.761245,246213,SG,False,False,False,False,0
2542,7987,2025-03-28 22:19:11.761245,341546,US,False,False,False,False,1
2543,1978,2025-03-29 10:31:11.761245,903904,IN,True,False,False,False,0
2545,3587,2025-03-28 22:34:11.761245,881285,SG,True,False,False,False,0
2545,2089,2025-03-29 12:33:11.761245,291774,KY,False,False,False,False,1
2546,4865,2025-03-28 19:02:11.761245,554816,AE,True,False,False,False,0
2546,1970,2025-03-28 21:08:11.761245,908131,US,True,False,False,False,0
2547,1779,2025-03-29 06:09:11.761245,907763,AE,True,False,False,False,0
2549,6970,2025-03-28 18:34:11.761245,811289,AE,True,False,False,False,1
2549,6291,2025-03-28 22:26:11.761245,495371,US,False,False,False,False,1
2552,4987,2025-03-29 00:14:11.761245,676623,KY,True,False,True,False,0
2553,7572,2025-03-28 22:12:11.761245,389890,IN,False,False,False,False,0
2553,7826,2025-03-29 07:09:11.761245,986735,KY,True,False,False,False,1
2554,1235,2025-03-29 05:37:11.761245,586354,AE,True,False,True,False,0
2556,4099,2025-03-29 08:49:11.761245,565539,IN,True,False,False,False,0
2556,5574,2025-03-29 12:18:11.761245,422194,KY,False,False,False,False,1
2557,3119,2025-03-28 22:54:11.761245,904198,SG,True,False,False,False,0
2557,4671,2025-03-29 03:41:11.761245,756948,SG,True,False,True,False,0
2557,4304,2025-03-29 06:44:11.761245,168217,US,False,False,False,False,0
2559,6980,2025-03-29 06:41:11.761245,907552,US,True,False,False,False,0
2560,5761,2025-03-28 22:35:11.761245,865279,AE,True,False,False,False,1
2561,1054,2025-03-29 05:07:11.761245,522694,IN,True,False,True,False,1
2561,3713,2025-03-29 06:20:11.761245,417357,KY,False,False,False,False,0
2561,2598,2025-03-29 15:18:11.761245,944614,US,True,False,False,False,0
2562,7241,2025-03-29 15:55:11.761245,223938,SG,False,False,False,False,0
2564,7359,2025-03-28 17:41:11.761245,893513,IN,True,False,False,False,0
2564,6011,2025-03-28 18:38:11.761245,956331,US,True,False,False,False,0
2564,5291,2025-03-29 04:28:11.761245,783119,KY,True,False,True,False,0
2564,1712,2025-03-29 06:59:11.761245,138651,UK,False,False,False,False,0
2565,4973,2025-03-29 02:39:11.761245,33689,SG,False,False,True,False,1
2565,7273,2025-03-29 07:33:11.761245,548191,US,True,False,False,False,0
2565,3610,2025-03-29 13:53:11.761245,577258,UK,True,False,False,False,1
2566,8569,2025-03-29 09:28:11.761245,672020,SG,True,False,False,False,0
2567,4924,2025-03-28 22:06:11.761245,39255,KY,False,False,False,False,0
2567,5112,2025-03-29 13:48:11.761245,629955,IN,True,False,False,False,1
2568,7203,2025-03-29 10:55:11.761245,742389,KY,True,False,False,False,0
2569,3707,2025-03-29 04:51:11.761245,962758,SG,True,False,True,False,0
2569,5228,2025-03-29 05:47:11.761245,154318,AE,False,False,True,False,0
2569,2907,2025-03-29 12:52:11.761245,484791,IN,False,False,False,False,0
2570,5067,2025-03-28 23:22:11.761245,719459,KY,True,False,False,True,0
2570,1769,2025-03-29 00:35:11.761245,287338,AE,False,False,True,False,0
2572,8581,2025-03-29 06:44:11.761245,693671,KY,True,False,False,False,0
2574,5181,2025-03-28 17:34:11.761245,842589,SG,True,False,False,False,0
2574,3173,2025-03-28 18:46:11.761245,405367,US,False,False,False,False,0
2574,2832,2025-03-28 22:12:11.761245,895124,SG,True,False,False,False,0
2574,8759,2025-03-29 16:24:11.761245,86145,IN,False,False,False,False,0
2575,1895,2025-03-29 01:16:11.761245,534551,SG,True,False,True,False,0
2576,7706,2025-03-29 07:43:11.761245,387069,KY,False,False,False,False,0
2577,4940,2025-03-29 03:00:11.761245,738403,AE,True,False,True,False,0
2577,6414,2025-03-29 12:55:11.761245,938041,SG,True,False,False,False,0
2578,6636,2025-03-29 08:43:11.761245,715227,US,True,False,False,False,0
2581,1324,2025-03-29 04:22:11.761245,843097,SG,True,False,True,False,0
2582,6309,2025-03-28 17:31:11.761245,786619,AE,True,False,False,False,1
2582,1239,2025-03-28 20:35:11.761245,907892,IN,True,False,False,False,0
2582,7312,2025-03-28 21:24:11.761245,796797,SG,True,False,False,False,0
2582,6372,2025-03-28 21:42:11.761245,665209,UK,True,False,False,False,0
2583,6028,2025-03-28 22:19:11.761245,985198,KY,True,False,False,False,0
2587,4741,2025-03-28 22:44:11.761245,82135,UK,False,False,False,False,0
2587,8508,2025-03-29 00:44:11.761245,791927,KY,True,False,True,False,0
2587,1547,2025-03-29 14:08:11.761245,879525,SG,True,False,False,False,0
2588,6080,2025-03-29 01:34:11.761245,805540,US,True,False,True,False,0
2588,3792,2025-03-29 02:04:11.761245,484505,SG,False,False,True,False,0
2588,1393,2025-03-29 08:01:11.761245,107209,SG,False,False,False,False,0
2588,7604,2025-03-29 09:58:11.761245,130328,KY,False,False,False,False,1
2589,7469,2025-03-29 04:02:11.761245,15526,SG,False,False,True,False,0
2589,6443,2025-03-29 06:28:11.761245,108381,AE,False,False,False,False,0
2590,4459,2025-03-29 02:38:11.761245,89262,SG,False,False,True,False,0
2590,1342,2025-03-29 09:21:11.761245,850936,US,True,False,False,False,1
2590,7851,2025-03-29 16:14:11.761245,803694,US,True,False,False,False,0
2591,7350,2025-03-28 21:59:11.761245,966753,UK,True,False,False,False,0
2591,5722,2025-03-28 22:05:11.761245,224462,AE,False,False,False,False,0
2591,7871,2025-03-29 11:19:11.761245,252056,KY,False,False,False,False,0
2592,5517,2025-03-28 23:18:11.761245,885888,US,True,False,False,False,0
2593,2862,2025-03-29 09:02:11.761245,198162,SG,False,False,False,False,0
2594,1231,2025-03-28 18:27:11.761245,144701,US,False,False,False,False,0
2596,8021,2025-03-29 08:41:11.761245,205244,UK,False,False,False,False,0
2596,5401,2025-03-29 10:18:11.761245,265011,KY,False,False,False,False,0
2597,6951,2025-03-29 12:19:11.761245,388778,SG,False,False,False,False,0
2598,8351,2025-03-29 02:09:11.761245,165406,UK,False,False,True,False,0
2599,7002,2025-03-29 10:20:11.761245,229754,KY,False,False,False,False,0
2603,4665,2025-03-28 19:25:11.761245,220947,AE,False,False,False,False,0
2603,2751,2025-03-29 01:40:11.761245,934201,SG,True,False,True,False,0
2607,5565,2025-03-28 18:05:11.761245,207761,UK,False,False,False,False,0
2608,1141,2025-03-29 13:24:11.761245,362537,AE,False,False,False,False,0
2609,3674,2025-03-28 22:14:11.761245,164389,KY,False,False,False,False,0
2609,2832,2025-03-29 03:49:11.761245,980801,UK,True,False,True,False,0
2609,1845,2025-03-29 07:53:11.761245,100807,KY,False,False,False,False,1
2610,3218,2025-03-29 07:53:11.761245,189623,US,False,False,False,True,0
2611,7864,2025-03-28 19:46:11.761245,305783,SG,False,False,False,False,0
2611,3460,2025-03-29 06:50:11.761245,234995,SG,False,False,False,False,0
2612,1787,2025-03-29 00:47:11.761245,596900,KY,True,False,True,False,0
2613,6768,2025-03-29 08:59:11.761245,390133,KY,False,False,False,False,1
2613,2488,2025-03-29 13:48:11.761245,611337,AE,True,False,False,False,0
2615,1406,2025-03-29 03:06:11.761245,256378,US,False,False,True,False,1
2616,5580,2025-03-29 13:22:11.761245,252655,IN,False,False,False,False,0
2617,4930,2025-03-28 20:25:11.761245,820150,AE,True,False,False,False,1
2617,3921,2025-03-29 08:09:11.761245,306023,AE,False,False,False,False,1
2617,8944,2025-03-29 15:35:11.761245,577747,UK,True,False,False,False,0
2618,3789,2025-03-28 22:26:11.761245,416480,UK,False,False,False,False,0
2618,8181,2025-03-29 03:54:11.761245,706242,AE,True,False,True,False,1
2619,8800,2025-03-29 09:56:11.761245,457495,IN,False,False,False,False,0
2622,6074,2025-03-28 21:52:11.761245,771478,KY,True,False,False,False,0
2623,2811,2025-03-28 23:34:11.761245,427885,UK,False,False,False,False,0
2623,2763,2025-03-29 15:03:11.761245,793470,US,True,False,False,False,0
2623,4067,2025-03-29 15:24:11.761245,16812,KY,False,False,False,False,0
2624,4537,2025-03-28 16:50:11.761245,169832,IN,False,False,False,False,0
2624,3069,2025-03-29 01:49:11.761245,756626,SG,True,False,True,False,0
2628,2099,2025-03-29 07:31:11.761245,986303,SG,True,False,False,False,0
2629,7345,2025-03-28 20:58:11.761245,211688,SG,False,False,False,False,0
2630,4998,2025-03-29 08:48:11.761245,691621,SG,True,False,False,False,0
2631,4498,2025-03-29 14:01:11.761245,972471,UK,True,False,False,False,0
2634,5149,2025-03-29 14:56:11.761245,703812,IN,True,False,False,False,1
2635,5400,2025-03-28 20:54:11.761245,753692,AE,True,False,False,False,0
2636,8312,2025-03-29 12:53:11.761245,866270,KY,True,False,False,False,1
2638,5632,2025-03-29 06:35:11.761245,632029,IN,True,False,False,False,0
2638,2405,2025-03-29 16:40:11.761245,524864,US,True,False,False,False,0
2639,3529,2025-03-29 09:13:11.761245,570931,UK,True,False,False,False,0
2640,4307,2025-03-28 23:58:11.761245,387235,IN,False,False,False,False,0
2640,3837,2025-03-29 07:43:11.761245,153946,KY,False,False,False,False,0
2640,6466,2025-03-29 07:58:11.761245,432612,AE,False,False,False,False,0
2641,3088,2025-03-29 15:25:11.761245,265294,KY,False,False,False,False,0
2642,7722,2025-03-29 05:34:11.761245,503713,IN,True,False,True,False,0
2642,6458,2025-03-29 06:40:11.761245,307488,UK,False,False,False,False,0
2643,2702,2025-03-28 19:30:11.761245,690701,SG,True,False,False,False,0
2643,6195,2025-03-29 03:45:11.761245,538027,AE,True,False,True,False,1
2644,3128,2025-03-29 16:31:11.761245,677777,AE,True,False,False,False,0
2645,7021,2025-03-28 22:02:11.761245,771370,AE,True,False,False,False,0
2645,4658,2025-03-28 22:16:11.761245,770057,SG,True,False,False,False,0
2645,6654,2025-03-29 06:50:11.761245,61752,AE,False,False,False,False,0
2647,2986,2025-03-28 21:58:11.761245,265321,US,False,False,False,False,0
2647,3524,2025-03-29 12:58:11.761245,133735,AE,False,False,False,False,0
2648,1714,2025-03-29 00:42:11.761245,254380,IN,False,False,True,False,0
2649,5698,2025-03-28 19:09:11.761245,224398,US,False,False,False,False,0
2649,1849,2025-03-29 11:33:11.761245,533671,SG,True,False,False,False,0
2650,3753,2025-03-29 09:50:11.761245,513977,UK,True,False,False,False,0
2651,1487,2025-03-29 03:31:11.761245,65209,SG,False,False,True,False,0
2651,6799,2025-03-29 03:45:11.761245,370623,SG,False,False,True,False,0
2652,4822,2025-03-28 16:51:11.761245,648544,US,True,False,False,False,0
2652,4705,2025-03-28 22:23:11.761245,249117,UK,False,False,False,False,0
2652,8084,2025-03-29 10:39:11.761245,301907,KY,False,False,False,False,1
2653,6899,2025-03-29 13:25:11.761245,959648,KY,True,False,False,False,1
2653,8581,2025-03-29 16:01:11.761245,673281,UK,True,False,False,True,0
2654,5245,2025-03-29 14:48:11.761245,952654,UK,True,False,False,False,0
2655,1552,2025-03-28 17:51:11.761245,916939,UK,True,False,False,False,0
2658,7343,2025-03-29 04:06:11.761245,452296,US,False,False,True,False,0
2660,6186,2025-03-29 11:09:11.761245,863396,IN,True,False,False,False,0
2660,7236,2025-03-29 13:40:11.761245,276827,US,False,False,False,False,1
2661,4136,2025-03-29 02:37:11.761245,640869,IN,True,False,True,False,1
2662,1790,2025-03-29 12:42:11.761245,52786,US,False,False,False,False,0
2663,1308,2025-03-28 22:59:11.761245,49386,US,False,False,False,False,0
2663,2453,2025-03-28 23:10:11.761245,328602,AE,False,False,False,False,0
2663,7412,2025-03-29 15:03:11.761245,254078,UK,False,False,False,False,0
2665,5774,2025-03-29 03:40:11.761245,615649,IN,True,False,True,False,0
2669,5023,2025-03-28 23:27:11.761245,451703,US,False,False,False,False,0
2669,6033,2025-03-29 00:42:11.761245,414658,SG,False,False,True,False,0
2669,8565,2025-03-29 05:02:11.761245,854949,SG,True,False,True,False,1
2669,7166,2025-03-29 15:48:11.761245,49145,US,False,False,False,False,1
2670,5026,2025-03-28 18:53:11.761245,503151,AE,True,False,False,False,0
2671,2218,2025-03-29 12:49:11.761245,913211,SG,True,False,False,False,0
2672,3955,2025-03-28 18:33:11.761245,116902,US,False,False,False,False,0
2673,7062,2025-03-29 06:51:11.761245,746395,UK,True,False,False,False,0
2673,1785,2025-03-29 07:12:11.761245,117618,IN,False,False,False,False,0
2674,6879,2025-03-29 16:03:11.761245,724854,SG,True,False,False,False,0
2676,4725,2025-03-29 15:48:11.761245,228075,KY,False,False,False,False,1
2677,5576,2025-03-29 04:35:11.761245,712075,US,True,False,True,False,0
2678,5771,2025-03-28 22:55:11.761245,182185,KY,False,False,False,False,1
2678,8908,2025-03-28 23:33:11.761245,484088,IN,False,False,False,False,0
2678,1670,2025-03-29 14:40:11.761245,778690,AE,True,False,False,False,0
2679,3609,2025-03-29 10:34:11.761245,450600,AE,False,False,False,False,0
2679,1041,2025-03-29 14:10:11.761245,890882,IN,True,False,False,False,0
2679,7215,2025-03-29 15:20:11.761245,794223,IN,True,False,False,False,0
2680,2501,2025-03-28 20:03:11.761245,845152,SG,True,False,False,False,0
2680,1754,2025-03-29 02:49:11.761245,351660,SG,False,False,True,False,0
2681,6975,2025-03-29 10:47:11.761245,894237,AE,True,False,False,False,1
2682,2388,2025-03-29 12:55:11.761245,10995,KY,False,False,False,False,0
2683,8367,2025-03-29 12:27:11.761245,781746,US,True,False,False,False,0
2685,4254,2025-03-29 00:00:11.761245,888591,AE,True,False,True,False,1
2685,1053,2025-03-29 05:19:11.761245,604857,UK,True,False,True,False,0
2687,6574,2025-03-28 21:45:11.761245,580780,SG,True,False,False,False,0
2688,7910,2025-03-29 08:52:11.761245,925476,UK,True,False,False,False,0
2688,4384,2025-03-29 15:47:11.761245,663802,US,True,False,False,False,0
2691,1688,2025-03-29 08:22:11.761245,934360,UK,True,False,False,False,0
2692,5110,2025-03-29 06:13:11.761245,721836,US,True,False,False,False,0
2693,2422,2025-03-28 23:33:11.761245,466775,UK,False,False,False,False,0
2693,1588,2025-03-29 08:10:11.761245,169916,AE,False,False,False,False,0
2695,5450,2025-03-29 00:56:11.761245,678890,UK,True,False,True,False,0
2695,1682,2025-03-29 11:55:11.761245,714633,SG,True,False,False,False,0
2696,6491,2025-03-28 18:32:11.761245,597166,UK,True,False,False,False,0
2697,4753,2025-03-29 00:53:11.761245,894498,UK,True,False,True,False,0
2698,4405,2025-03-28 23:01:11.761245,681236,KY,True,False,False,False,1
2698,8038,2025-03-29 11:32:11.761245,926798,IN,True,False,False,False,0
2698,3122,2025-03-29 13:53:11.761245,830950,US,True,False,False,False,1
2698,8087,2025-03-29 15:03:11.761245,616754,UK,True,False,False,False,0
2700,7710,2025-03-28 20:30:11.761245,60567,UK,False,False,False,False,0
2700,5639,2025-03-29 06:45:11.761245,733008,KY,True,False,False,False,0
2701,2525,2025-03-28 17:17:11.761245,209833,UK,False,False,False,False,0
2703,4394,2025-03-29 02:15:11.761245,930709,SG,True,False,True,False,0
2704,4976,2025-03-29 01:33:11.761245,920264,UK,True,False,True,False,0
2705,5792,2025-03-28 17:36:11.761245,529242,UK,True,False,False,False,0
2709,3484,2025-03-28 17:19:11.761245,377909,AE,False,False,False,False,0
2709,4244,2025-03-28 21:23:11.761245,804073,IN,True,False,False,False,0
2710,2338,2025-03-28 18:00:11.761245,528834,SG,True,False,False,False,0
2710,2499,2025-03-29 01:49:11.761245,865641,UK,True,False,True,False,0
2712,4633,2025-03-29 01:34:11.761245,564066,SG,True,False,True,False,0
2713,2327,2025-03-28 19:44:11.761245,532079,IN,True,False,False,False,1
2713,1667,2025-03-29 02:42:11.761245,960012,KY,True,False,True,False,1
2713,4724,2025-03-29 04:06:11.761245,119217,US,False,False,True,False,0
2713,6752,2025-03-29 04:11:11.761245,651444,IN,True,False,True,False,0
2713,2171,2025-03-29 05:55:11.761245,144074,AE,False,False,True,False,0
2713,4959,2025-03-29 07:15:11.761245,980525,SG,True,False,False,False,0
2713,6041,2025-03-29 07:24:11.761245,787042,KY,True,False,False,False,1
2714,8236,2025-03-28 22:58:11.761245,503400,AE,True,False,False,False,1
2715,3715,2025-03-29 02:43:11.761245,254228,UK,False,False,True,False,0
2716,3222,2025-03-29 04:34:11.761245,567223,AE,True,False,True,False,0
2716,2198,2025-03-29 07:26:11.761245,831404,AE,True,False,False,False,0
2717,5276,2025-03-29 04:55:11.761245,644636,KY,True,False,True,False,1
2717,2765,2025-03-29 14:27:11.761245,858482,UK,True,False,False,False,0
2718,1974,2025-03-28 17:14:11.761245,905582,US,True,False,False,False,0
2719,3061,2025-03-28 23:10:11.761245,533783,US,True,False,False,False,0
2720,1376,2025-03-28 21:51:11.761245,554021,AE,True,False,False,False,0
2720,1474,2025-03-28 23:54:11.761245,39085,US,False,False,False,False,0
2720,7164,2025-03-29 05:30:11.761245,341905,AE,False,False,True,False,0
2720,8504,2025-03-29 06:43:11.761245,334471,IN,False,False,False,False,0
2720,6065,2025-03-29 07:42:11.761245,772752,KY,True,False,False,False,0
2720,5413,2025-03-29 13:01:11.761245,575480,KY,True,False,False,True,0
2723,5559,2025-03-28 20:00:11.761245,969758,AE,True,False,False,False,0
2723,1864,2025-03-29 13:54:11.761245,550682,US,True,False,False,False,0
2724,7340,2025-03-29 01:38:11.761245,969772,UK,True,False,True,False,0
2724,2975,2025-03-29 10:36:11.761245,226638,KY,False,False,False,True,1
2724,6732,2025-03-29 15:44:11.761245,977336,SG,True,False,False,False,0
2726,7308,2025-03-29 06:34:11.761245,292706,AE,False,False,False,False,0
2727,8207,2025-03-29 06:14:11.761245,153190,UK,False,False,False,False,0
2727,8172,2025-03-29 06:59:11.761245,481674,IN,False,False,False,False,0
2728,7570,2025-03-28 19:30:11.761245,548571,SG,True,False,False,False,0
2728,5345,2025-03-29 05:54:11.761245,108984,SG,False,False,True,False,0
2729,1181,2025-03-29 00:17:11.761245,460336,UK,False,False,True,False,0
2731,1142,2025-03-29 14:11:11.761245,654287,UK,True,False,False,False,0
2733,6502,2025-03-29 07:55:11.761245,357303,KY,False,False,False,False,1
2736,4044,2025-03-28 23:49:11.761245,349393,SG,False,False,False,False,0
2736,1113,2025-03-29 08:11:11.761245,508626,IN,True,False,False,False,0
2736,4265,2025-03-29 08:17:11.761245,135718,IN,False,False,False,False,0
2736,2632,2025-03-29 12:19:11.761245,166583,AE,False,False,False,False,0
2737,4165,2025-03-29 01:31:11.761245,217015,SG,False,False,True,False,0
2737,5101,2025-03-29 02:28:11.761245,959461,US,True,False,True,False,0
2737,7103,2025-03-29 05:26:11.761245,7723,SG,False,False,True,False,0
2739,5643,2025-03-29 04:38:11.761245,130282,UK,False,False,True,False,0
2739,3947,2025-03-29 14:58:11.761245,127810,KY,False,False,False,False,1
2742,3494,2025-03-29 07:45:11.761245,998344,US,True,False,False,False,0
2742,5581,2025-03-29 13:42:11.761245,469672,KY,False,False,False,False,1
2742,1776,2025-03-29 14:56:11.761245,137502,US,False,False,False,False,0
2744,6300,2025-03-28 18:15:11.761245,939562,US,True,False,False,False,0
2744,6824,2025-03-29 05:51:11.761245,521082,SG,True,False,True,False,0
2745,3979,2025-03-28 18:42:11.761245,950863,IN,True,False,False,False,0
2745,1638,2025-03-28 22:41:11.761245,695889,US,True,False,False,False,0
2745,6297,2025-03-29 04:03:11.761245,568697,US,True,False,True,False,0
2745,8054,2025-03-29 05:01:11.761245,768138,UK,True,False,True,False,0
2745,4882,2025-03-29 11:01:11.761245,681878,AE,True,False,False,False,0
2746,1977,2025-03-29 05:26:11.761245,956431,IN,True,False,True,False,0
2747,6389,2025-03-28 23:05:11.761245,72955,KY,False,False,False,False,1
2748,3388,2025-03-29 13:41:11.761245,148847,SG,False,False,False,False,0
2749,4608,2025-03-28 22:28:11.761245,78267,AE,False,False,False,False,0
2749,7788,2025-03-29 08:27:11.761245,191084,US,False,False,False,False,0
2750,4890,2025-03-29 14:42:11.761245,918242,KY,True,False,False,True,0
2751,8336,2025-03-28 21:37:11.761245,804065,US,True,False,False,False,0
2753,7431,2025-03-29 02:17:11.761245,247172,UK,False,False,True,False,0
2753,1727,2025-03-29 10:38:11.761245,288285,IN,False,False,False,False,0
2754,6634,2025-03-29 06:58:11.761245,253802,AE,False,False,False,False,0
2754,3490,2025-03-29 16:20:11.761245,3565,US,False,False,False,False,1
2755,6883,2025-03-29 14:43:11.761245,600749,AE,True,False,False,False,0
2759,1313,2025-03-28 20:10:11.761245,667248,KY,True,False,False,False,1
2759,8820,2025-03-28 22:23:11.761245,346901,KY,False,False,False,True,1
2759,4791,2025-03-29 06:28:11.761245,479002,SG,False,False,False,False,0
2760,3944,2025-03-29 04:18:11.761245,361940,US,False,False,True,False,0
2760,6760,2025-03-29 08:22:11.761245,4035,UK,False,False,False,False,1
2760,3125,2025-03-29 09:30:11.761245,536448,UK,True,False,False,False,0
2762,7034,2025-03-29 15:37:11.761245,44043,KY,False,False,False,False,0
2763,1811,2025-03-28 20:03:11.761245,944799,SG,True,False,False,False,0
2763,4726,2025-03-29 02:22:11.761245,608288,IN,True,False,True,False,0
2765,4271,2025-03-29 00:23:11.761245,541414,UK,True,False,True,False,0
2765,8198,2025-03-29 10:02:11.761245,755552,IN,True,False,False,False,1
2765,6268,2025-03-29 13:04:11.761245,854548,US,True,False,False,False,0
2766,1021,2025-03-29 09:16:11.761245,99358,IN,False,False,False,False,0
2767,4743,2025-03-29 01:02:11.761245,999387,SG,True,False,True,False,1
2768,5745,2025-03-29 01:57:11.761245,828461,SG,True,False,True,False,0
2768,4495,2025-03-29 02:35:11.761245,687185,US,True,False,True,False,0
2769,5215,2025-03-29 06:07:11.761245,67899,UK,False,False,False,False,0
2769,1784,2025-03-29 09:48:11.761245,993471,AE,True,False,False,False,0
2770,6727,2025-03-29 01:03:11.761245,34270,AE,False,False,True,False,0
2771,6690,2025-03-29 12:36:11.761245,432881,KY,False,False,False,False,1
2773,1779,2025-03-29 12:27:11.761245,710950,KY,True,False,False,False,0
2773,4556,2025-03-29 14:32:11.761245,862514,IN,True,False,False,False,0
2774,2004,2025-03-29 00:06:11.761245,805942,SG,True,False,True,False,0
2774,3570,2025-03-29 14:55:11.761245,903134,KY,True,False,False,False,0
2775,2893,2025-03-29 12:07:11.761245,771827,AE,True,False,False,False,0
2776,1569,2025-03-29 03:31:11.761245,883638,UK,True,False,True,False,0
2779,8984,2025-03-29 05:09:11.761245,403666,AE,False,False,True,False,0
2780,1339,2025-03-28 23:17:11.761245,457303,IN,False,False,False,False,0
2781,5897,2025-03-29 04:00:11.761245,839511,SG,True,False,True,False,0
2783,1807,2025-03-28 16:54:11.761245,153897,KY,False,False,False,True,1
2783,2961,2025-03-28 17:06:11.761245,167917,IN,False,False,False,False,0
